id,amount,sku_num,user_id,order_info_id,product_category_id,product_sku_id,shop_id,create_time,update_time
258,15.79,7,e759f418-73e8-4b66-ae50-08e777b78ee3,258,638d8692-65a5-4ba5-b842-d57943e8cb76,313,01074d19-8736-40dc-a5de-0f00dd3f47c3,2023-08-17,2023-08-17
259,18.12,2,d4074590-b138-4c8b-bf93-0f36f5fec877,259,aa91b008-1f1f-4a4d-ac38-11d2e7f7dd72,871,6784fbf6-72fd-4190-9792-dfef7a23f56d,2023-10-20,2023-10-20
260,23.11,5,ecbad675-830d-4f2f-be3f-d215bc0f55e4,260,8cde658a-06e6-4119-b323-6fe5909b1851,879,ad91f4a6-52c1-4335-9af5-f9817bf6c7ec,2023-02-14,2023-02-14
261,22.27,9,b09d37a1-f141-4aad-a785-fbbb03884d3a,261,c81696d9-980f-478b-a2ce-8a62fbc08889,25,14bf105c-1c52-4fe4-ac11-d7c9ef2d1891,2023-10-27,2023-10-27
262,23.59,5,1e1a0706-83b6-42a9-a81f-27b01a722775,262,a26e0c2e-4e2a-47cc-b6e7-5c286789de21,604,b4441319-7254-472a-9c72-a40e4aece229,2023-03-14,2023-03-14
263,13.31,4,ee3668b0-4c79-47c5-b167-a5f9506e99a1,263,1dbe2f95-c624-40dc-971b-0758a208f6b1,108,24238e99-b639-4dd4-9771-ac5ab190559d,2023-01-16,2023-01-16
264,12.62,6,9d27469b-451c-4e6d-bf8b-18691ef1c9c0,264,a0113acd-221b-41a4-a1e7-1b0d5c4349fc,927,03a55621-283a-4392-bdde-8b50d0744f92,2023-09-24,2023-09-24
265,16.03,4,32474057-2ae5-4d76-9ecb-bc14a68e5d2d,265,9c78e6dd-cfad-4d88-bf17-9cb112b2e6ec,119,9e7dd414-720d-4217-bfef-3730ae931c7c,2023-07-03,2023-07-03
266,19.97,5,6a8dec63-53e3-4719-bec9-50f1559b9cf5,266,ed7c0b30-5198-43e7-8ef4-3e24a91835c0,425,f6098ffd-0b47-4548-a40c-64f79cf1f17f,2023-03-28,2023-03-28
267,10.51,9,aede63c0-5028-425d-8dc6-b6e65da06c1c,267,f97ecd5c-57af-4915-8d73-b983440bbc24,235,2a5fe8c0-5769-456a-a6dc-402da5c59179,2023-06-30,2023-06-30
268,16.52,8,f83d82f6-a001-4418-9cfe-b08de6a1b2a8,268,aa354591-0f19-4dae-9a5a-49e4cdfd51a5,818,67a538e5-2184-4a47-b6e4-583d6b991110,2023-12-04,2023-12-04
269,11.9,10,74c36186-1e5d-40cb-8501-301e6270b4d9,269,7d40ff0b-cbbb-4933-9340-c76ff4693b0a,850,eeca9e15-0dd3-467a-8d6c-47041afc4cd7,2023-01-16,2023-01-16
270,10.33,2,55c56f5a-9e2a-42d7-875b-9397cb01414c,270,4fbd5b15-fafe-4999-a4fe-075b38ad63ae,90,68401850-bbc9-4a77-86c4-e8d620dc3daa,2023-07-14,2023-07-14
271,29.96,6,8d6f1e75-7341-4102-a22f-f9ded89d1d09,271,ce7405a3-39e5-457f-9a89-7f68b0f6921b,611,78dc701e-9fd7-4b75-a35e-b48aa71761de,2023-02-20,2023-02-20
272,22.83,4,762f93f2-84aa-43ec-ab8f-dc6adece565d,272,9d7e8509-a934-4b57-8231-b66ab488e147,454,3221f6ac-88f4-4250-9f73-9a0324eace1f,2023-06-04,2023-06-04
273,27.34,7,f6170cfa-7c6b-41f2-8757-5d0142462c3b,273,e047d344-6cf1-45e0-a424-47383bf10d28,211,c629016e-7dfe-4d0f-946e-6f9f176ff986,2023-04-12,2023-04-12
274,29.63,4,51ab9edd-7850-41f3-80ee-6dac706ab6ab,274,4115f7af-f6ca-474e-94cd-eed0027bbd09,701,5229a9bf-5f8f-48ce-a079-855b14b5580b,2023-06-14,2023-06-14
275,20.9,7,c39aaffe-5da4-40d0-baaf-9be4b3d26ffb,275,851063fc-13d2-43ff-8a6e-40af34a5adf3,917,e8e4bab9-2056-44b8-876a-5f361caaa048,2023-11-06,2023-11-06
276,28.11,1,71918dda-413b-46ac-b761-35cb812683a7,276,12db164a-f67b-4e5a-8c12-f5bce6e015f7,235,7f347348-1aa6-4e81-8cba-9941f6948203,2023-08-13,2023-08-13
277,27.04,2,ad8fb131-6624-4181-9685-ca59d71c112a,277,717376a4-e20c-499e-941e-80a78f0449ed,162,1394db00-fc7d-4297-9d7f-c88a6995a69f,2023-01-28,2023-01-28
278,21.73,7,fcdc1fa1-6f98-423d-b6d2-d20a6b72de37,278,20d4bccf-fd4a-41a5-a191-8e4891a14978,320,506f9465-1f3d-41b0-a0a0-619afe40c619,2023-01-08,2023-01-08
279,18.02,1,e1735559-1a79-449a-9228-2e615e8f45d2,279,e5e0c660-8b6e-46e1-b5e4-14529245151e,697,e09a4e06-6ecc-4b59-a3fb-541457e21e00,2023-08-26,2023-08-26
280,29.47,3,62941c39-e3a8-4ce9-a14c-054b8f3298a5,280,7efceebe-829b-4276-a342-345987535caa,882,cb6a0dc0-e7b7-41b5-b724-6ad8878f0030,2023-12-12,2023-12-12
281,29.62,8,5bdfd28f-d73b-4ef6-a84c-bd745771ec2f,281,035dfe0f-31fc-4e22-a878-461d9b42041c,765,a478cb3c-3c84-409a-88a8-df7f391cfe31,2023-07-20,2023-07-20
282,26.92,3,2297e351-7f86-4188-96f6-20d37efd3cfc,282,1c3c379c-bf3c-48c0-ac13-77255d771b5c,365,3465d296-e31c-4d9a-a8e0-35687f171378,2023-07-11,2023-07-11
283,11.13,7,18479629-70e2-4d8e-80b5-21117ff1db04,283,c09f3485-efe3-4baf-9ec4-69c37183d6a9,885,4c63f8cf-acad-48ce-9a96-4f792c51599d,2023-07-31,2023-07-31
284,14.24,2,ec9d19d0-707a-4292-8dd4-49d2df8c98d1,284,15254e07-1d4e-43d8-b3f3-500891199bd6,792,6122fdc6-77f7-4b11-84ec-5da4ea943f83,2023-10-02,2023-10-02
285,13.48,6,872e7736-5818-4f5b-bd03-c6bdcfd52ced,285,bae666c1-43a4-465e-955d-4d7cf9d0a188,700,1a69a910-e8ad-4dee-90f6-e4d988a3b401,2023-09-29,2023-09-29
286,22.01,7,bb7cba3b-15a3-4acf-b572-c18487b188e8,286,3c10a39b-e49d-43de-8011-2a5a55284590,859,19ca4ace-d131-4d3d-837c-7081852d4c54,2023-07-19,2023-07-19
287,19.57,2,4c254b36-f489-4740-b770-4e27ad6decda,287,8c2802e8-8e36-49c7-b740-ba7f92e27d3f,428,b4505f6e-9dfe-41da-ae65-780ccbdf1cc6,2023-12-27,2023-12-27
288,11.7,9,ebad0075-ba9b-4ebe-9320-fbb470ec88ae,288,01561504-5549-4e47-a4d1-7e4df2e90e99,792,4e7fe3f4-31c1-4e2d-8789-a17648d99d01,2023-05-25,2023-05-25
289,17.9,7,31444e7c-12f9-4613-9b0c-9e36f96d8e43,289,e3132b6d-7040-4d75-9b77-13c2195e8835,537,abf20cec-46c4-40bb-872d-3a3ab44217bc,2023-05-19,2023-05-19
290,21.75,8,c413f30b-1fdd-4ee4-92ee-f1cfd28aaabe,290,f32cee13-1724-47e2-9202-6b6251d27158,964,86c569ab-029a-48fe-982a-32a6ee1437ed,2023-04-19,2023-04-19
291,27.95,2,87dea466-b335-4b54-9f4d-7733f19a1c0b,291,fe6d65cf-dfb8-4818-b731-5423b9ea840d,567,4bb504be-79fd-43d9-9475-147108d4a9b1,2023-01-17,2023-01-17
292,25.37,3,8409fd3e-f8ef-4781-92f8-b3363f3cc083,292,b5a0a274-bf5b-4446-8fb2-79578a1e7211,99,335bcdd2-8c8d-40e9-9cc8-89ce68a0d157,2023-05-12,2023-05-12
293,26.36,1,c01cdf38-2bb3-43d7-bc2b-c9b9d9b41a63,293,bc0378e4-7cfd-4f48-873f-6c2eb9e972e9,247,1632f991-94a5-4408-968e-90cd969f63f2,2023-04-14,2023-04-14
294,25.83,4,23dcb3c4-5d81-4afb-b33c-108b337b58ef,294,792b97de-21f0-4ae9-8df2-247063b86e8a,792,b7cf66bf-5250-4890-88c3-dbf0a5ee731f,2023-12-29,2023-12-29
295,18.93,8,c5dab0de-813c-4f22-83ed-2b301ab79388,295,41c56634-176e-44e4-af5d-c8abe365a924,628,4c3facf4-dfe4-4fa2-a516-956a0c705758,2023-03-22,2023-03-22
296,16.1,6,9384bcf6-94ae-42ce-8e1c-31d7a51a3f14,296,5da84ad5-74d3-456c-a267-1cfd35629c80,797,a8a7c396-2453-4f89-8262-920ea137d9ff,2023-03-30,2023-03-30
297,27.61,7,a1d33921-a13b-44b0-9726-464ec8997dc8,297,9ce8e3ac-1e38-4770-9b3c-68c1383fd357,641,973897c9-79d2-4a9e-8502-014839261ebc,2023-05-21,2023-05-21
298,29.23,8,b5762870-5779-434d-a364-7d12a331ed00,298,5bd68a2b-3fcb-40df-8f06-11e496ba9d8a,525,706c5c99-91c7-42e2-adf6-c97c276c34fb,2023-10-03,2023-10-03
299,25.81,7,ac905112-9bb9-43ba-8099-b527499eef1a,299,2df29ae4-cea9-4aed-982b-fcd52181a856,657,eb317119-1863-4143-84ec-c58fdffaddc8,2023-12-29,2023-12-29
300,17.11,2,4f1fd5d8-ff7b-46b0-a051-4123910fceb3,300,96f18c49-7fb9-4c20-ac74-d81ba83e3291,431,6cf345c6-740c-452f-8d2f-991d7250873b,2023-05-07,2023-05-07
301,16.73,5,b2a23104-14c1-400e-8fc0-d4feb1b7ce73,301,0c839f0f-02e6-483d-b399-bd07db7584de,349,31e21a9d-fa1f-445e-8851-4604afae6916,2023-10-06,2023-10-06
302,22.21,1,53a6e27f-1b7e-45f9-ab5b-1bba9c962aa8,302,6d076e10-351d-45cc-bf46-ea10351cb54e,992,92dfe616-16fb-4de3-8fdd-38b5357ff6a1,2023-11-12,2023-11-12
303,23.14,3,7a41f1fd-0326-4cc5-b7b3-cd8586de939c,303,23c8e303-c574-40b5-a1c8-db62cdc3f543,31,0d21f492-a4fc-4173-9c74-13d0a1c0c43e,2023-05-14,2023-05-14
304,10.76,10,4d759d28-29a3-4ecc-9755-a61c1f1ece58,304,0bb8b4bb-6fb1-4741-8f69-a450d8f78cfc,356,1b2ad133-7c74-4539-9c28-6016ad03e186,2023-11-20,2023-11-20
305,26.51,1,7e384d6b-af1c-474c-9d71-d4b5162343db,305,f580a7b4-2d7d-4304-bd23-c25560a74502,833,79b19e03-23e6-4579-ad54-ea11f93803be,2023-11-01,2023-11-01
306,17.71,7,74da80a4-b85a-418b-921a-8b3fcf597038,306,03ece669-f06a-4049-acf7-bbb4fc7a48bd,818,11f8eedd-6ea3-4302-b4d2-327523690c6f,2023-11-10,2023-11-10
307,18.18,8,1d607165-0d93-4bd9-91f4-d4f3cb187c0f,307,12ffc191-e223-466d-a413-6e5f2998dd8a,949,c38ecf94-57fc-4367-88a3-06fa0e6a79b1,2023-08-19,2023-08-19
308,11.67,3,9140fb53-20dc-48d4-a949-c64b4771d327,308,bf6aeaaf-6fe3-4ff4-9c5e-5556bc24392a,888,7745c247-2d50-49d1-9fbc-fb9e59ad33fc,2023-12-07,2023-12-07
309,26.22,5,5aaaf591-ae40-41aa-a773-1a7a68f5c14a,309,25ea4adc-83c2-464a-9ad8-13e609d38ee2,976,7918c9af-80d8-4ea1-a3b7-5e85e85f89f6,2023-02-08,2023-02-08
310,23.57,10,f06f5f62-fb21-42f8-ba26-7b7705d1ca26,310,c3002e16-b10b-4a7d-ba26-a750014d419b,592,0afca35d-6e22-4fdf-8212-e8ba7a2eb469,2023-09-06,2023-09-06
311,27.67,6,af575cdb-a42e-493b-908c-7f3341184a9c,311,87cd3281-bb40-47b0-9f0e-8b57769b807d,959,98401cb2-b487-4ca5-94e3-ebf70fbc82da,2023-05-08,2023-05-08
312,16.49,6,9243df03-f2c6-4fac-9468-76e8af364a5d,312,e9502b71-0096-4fc2-9484-2bd3b6790611,507,68b5cf54-e9b4-4b80-91ab-dfcad2aad556,2023-03-27,2023-03-27
313,26.75,6,fa6a5a57-3f4c-4db8-bdef-acf594480fed,313,907566e2-6b02-4f3a-a2d1-2b9b54f33f5e,909,fc142bc0-6593-4aa3-9863-b4fa21c09795,2023-05-05,2023-05-05
314,22.46,8,0a3e6dd7-e548-4e15-ab5e-728ee596d1a5,314,e84ffad6-001d-40ca-9985-ffcad251eacf,862,9e1d4ef8-b0af-4097-87de-216df02e0af9,2023-03-06,2023-03-06
315,18.25,3,96d6a1db-f2c0-46f7-b180-199a1bdf2c19,315,2d48f5bd-3de7-4f64-a526-f993cf45333a,514,e9d072fd-6013-4be1-af9c-8e4c7d06e373,2023-06-15,2023-06-15
316,11.33,3,6168acd9-bfcf-4363-bae0-cdd6032d7b53,316,341ebb25-b268-4696-9520-0a19abd27f5b,529,6f126a65-37bb-42c2-a727-e7fac889330b,2023-12-21,2023-12-21
317,19.87,5,f6f1947b-19ad-44e5-bdee-9ee7bffa3b4f,317,5f4ebfa2-325a-4722-8e67-969db5148f64,409,aec1ecbd-005f-4066-9aae-ada1bf5c9391,2023-04-06,2023-04-06
318,16.23,6,b95c596a-9d3c-41ff-a933-dc74eb091aba,318,05a175fe-68c4-4f48-a0cc-624118aa8c99,672,64851813-2c2b-4ed3-bf2e-18df099d46cd,2023-07-05,2023-07-05
319,13.15,10,963dad88-fb79-4c42-8ab2-8cbbe796c8cb,319,0d3fad69-bd15-437b-b0a1-199942689c08,555,585e2546-f4df-4d2a-a175-5391b607fa05,2023-12-12,2023-12-12
320,19.9,3,aefc1180-7a8d-4a0d-8489-503bafc50ddf,320,c24dfbbd-b1ee-455d-9f9d-a00dce93482e,72,bf4592fb-4b4e-4276-af72-fdfad006e8c8,2023-04-13,2023-04-13
321,28.98,6,5d29f4a9-a42a-4581-9847-1f48ae655962,321,c16d44b4-80ec-44ed-a7b3-ea6df926ed87,551,c7c53ff6-cff9-49ef-990f-0e303853c3ba,2023-10-12,2023-10-12
322,26.62,4,4453e8e7-ae2e-4049-93bc-3ba838e8c15b,322,d1a2fd1f-7ecf-4112-9b7e-4736b7185296,721,54397a6a-834d-4fdd-833c-09093f8882f0,2023-09-04,2023-09-04
323,26.83,6,9da985a7-7bd8-4ce9-83c6-4a1484676308,323,7576746f-6436-45e4-b3ef-cf37eb901512,481,c34e84f1-bb7f-4dcb-afeb-a6815bc9949b,2023-07-18,2023-07-18
324,18.28,3,e141aa35-d8d6-4c6d-9a05-8800cfc25554,324,4260d15f-25ab-4252-83f1-31045a61ee5a,598,c1f88ffa-4344-43e5-a468-e2d80d20ecf6,2023-05-13,2023-05-13
325,13.7,10,f59cc4ad-cf0c-40fb-b006-c3355d6594bf,325,04375dcf-7f3f-4dcb-a2d3-b9bf02a1fd53,820,4fb6eed0-680e-4e07-bada-00c4d04e3efc,2023-07-15,2023-07-15
326,23.72,8,d0983be5-96e6-40a7-8a02-82d900e85f9e,326,27f529cd-931e-4597-8f99-372e2c684960,492,35fe82d7-6cdd-4361-9aea-aa737a9aa094,2023-08-26,2023-08-26
327,22.67,9,df21ac92-1a0f-47bb-9082-d616a71efc6d,327,97ad984e-32ce-4bf8-8498-81bdf92a6ca9,759,92fbcc14-084d-45bd-ad04-fa40c05ca21d,2023-09-11,2023-09-11
328,26.47,10,3f90622a-4644-43c9-8a86-c6cfdcd5e89b,328,e8a3d644-c856-4a5b-930d-dd10ff06bf20,615,4ead1708-92d3-4bf2-96fa-52fdf6892cb3,2023-05-18,2023-05-18
329,22.23,3,2aa0d553-3df7-4dd8-86ae-6ddf8cc0e3c6,329,6015f096-d94e-46b8-9662-795f32345338,203,47cdf461-6f40-405a-ab8d-b7f0060abc06,2023-11-28,2023-11-28
330,23.45,5,80e5d77a-dca6-4e8c-92b2-dbb9c59fce92,330,f5af41cf-8c34-43c3-af68-65c5d18624b9,644,440b3772-67be-4d1b-9129-547ffd79087f,2023-07-24,2023-07-24
331,23.81,7,d4295b88-897c-4abb-acbc-ed077db7ba97,331,dd5a78a3-ade6-47f9-8f55-b52d53cb1321,563,c747abbf-365c-4c33-8828-97f3b62db135,2023-12-21,2023-12-21
332,13.53,5,3912b0a8-fecf-498e-bb46-f96643bd3082,332,8fe6f267-20ad-4f5f-a2b3-4629179f3dbe,904,f2bf6b6d-d040-4a2b-a68c-90ffa539f7f5,2023-02-23,2023-02-23
333,24.89,7,456b0942-bdca-435b-ae5f-0aa12e57cd5d,333,99b73b4d-729e-4e48-ad5e-8188fe760981,258,d6737be9-fbd5-482a-8832-e992b10c306f,2023-02-28,2023-02-28
334,21.25,3,6b50f6c4-3739-461c-bf75-e499300d3d6a,334,b2cf204c-b8ce-446b-93ac-2d98158e7860,774,870be9b5-57ad-44c9-ab73-a0c623522682,2023-02-12,2023-02-12
335,27.84,7,0d4c2b37-eda6-48e2-b22e-158688aef6f5,335,29db5a23-d24c-48cd-8abb-5623901edd36,965,bb8a82b9-83d7-4ba0-aad0-ce27e80e25db,2023-03-29,2023-03-29
336,21.84,6,c8384b75-e1de-455d-85d6-872c89a42015,336,2b5c5bb8-7ff7-43ce-b0a4-3b5c7f6fcdc9,682,bc75018f-bc39-422f-94cb-a662a67ad7a5,2023-10-25,2023-10-25
337,20.44,3,c2ca0192-ee39-4f60-837d-9c4a06b9083f,337,4c3c5992-cef0-43ed-9b68-5feb06ba8d04,949,4442c07b-6dea-448d-b43b-d51b4d9b8b8f,2023-02-01,2023-02-01
338,29.39,1,68228eee-b8d7-47ec-a20d-70b4ec93e243,338,21fc0d5e-f52b-4fd5-aa53-e10ff2dce117,715,8aea185d-8f21-4594-934c-9fb0b538635b,2023-07-31,2023-07-31
339,24.98,1,797eb14b-5962-4e99-84c7-ba4c744b3b51,339,c3c036a5-04ec-4670-949c-9bfe21df47d7,258,8af416b4-0a93-41ca-8b8f-3c1b24c51f41,2023-10-12,2023-10-12
340,25.99,1,2fb705c1-c5a1-4e05-990c-a251bb3fea7e,340,64622329-e08a-4daf-9209-93f18b22559d,521,ab59361c-dd59-4274-a3ae-b0f6ff513d64,2023-10-26,2023-10-26
341,29.65,9,3958b20a-6c97-41c6-9f05-0e4147374d5b,341,6dce1714-8a87-4651-af3e-ba826d1fe6bb,292,64cbab4f-ef80-493d-8cbc-35def4a1343a,2023-01-13,2023-01-13
342,23.27,5,04a2fa53-b0be-4b74-a3af-58777f84f3cc,342,68ca5375-4b95-4385-9130-0037d17f1ee0,811,dfc5bcb1-67e7-4466-a1bd-3a201f838fa2,2023-02-25,2023-02-25
343,17.77,10,48ac3820-b47d-4b78-95ef-2a6f383a2f62,343,aba79cc4-e01b-4ccd-b30d-605725ec682b,502,ba8aa022-f405-4151-9423-950860a1a949,2023-04-11,2023-04-11
344,22.71,10,e8640b4e-e133-4235-a98c-91040ecf3461,344,9ea32c79-870f-403b-afdb-9875548e65cc,381,87b57620-55ae-4f58-9182-eda4e38d672a,2023-11-08,2023-11-08
345,10.32,1,d8b92ea6-00d2-48eb-b786-331a7191cf0f,345,922d6bb4-26fc-4267-8246-42752ddd4ac7,798,eb0ebbba-2ea5-429b-8a0d-0332df88546e,2023-02-24,2023-02-24
346,10.22,8,f5d66a34-6250-4718-abdf-41516161d0b2,346,900ac796-b608-4fac-b3f2-7b0ef6c9a5d4,950,e324b88d-2861-4691-b449-aa1c1397d193,2023-11-29,2023-11-29
347,15.66,10,f184e527-cfb8-4fd9-8cd6-9a76e661d9d5,347,68dabf0b-5f4e-4b26-83c3-eeb1bd3adecf,188,ab1721d7-8fc6-4473-a014-4bec9d4d0f61,2023-12-05,2023-12-05
348,28.74,7,1ef2271d-708a-4307-ac4c-f6baab295081,348,4a940f9d-30b5-4827-b094-75eeeb9fd47b,694,4db7e3b0-bbd5-4780-a9e4-9e8a69651df9,2023-08-24,2023-08-24
349,19.92,9,f0357df1-f759-4f22-9191-e33b351b9baa,349,73563011-15b1-47dc-b18c-3c27d3343fce,395,4f288bcc-be2f-49db-9bb6-8f63e855901f,2023-06-03,2023-06-03
350,25.06,10,6053e17a-fb20-4933-a5c5-2e3b55970d2b,350,cc881b16-ed06-405f-b402-39680bd770c8,850,e23d3cf9-6651-4a31-97af-56bdcb59c3f9,2023-04-23,2023-04-23
351,13.37,1,60f41ba9-0a78-4c55-9733-6a00c232ae79,351,14a7d795-a0e4-431d-9694-658b5895ebdc,115,8d288b6c-6cf4-47f1-8254-0af36e8627d7,2023-07-10,2023-07-10
352,22.33,2,c42768ca-beba-42f1-8f4f-98e6e80ffaea,352,90b3a624-1fcb-4b21-bf51-0e9b49210f50,626,2ec38569-23bb-4160-b791-bb7bf6f3e1d9,2023-11-09,2023-11-09
353,17.04,3,b116333b-93df-4c8a-aa36-9ce858920cde,353,f48d334b-5654-4b7d-b549-efec4450a66b,669,2d7a92f1-d772-4241-9673-781c0229be02,2023-09-22,2023-09-22
354,12.85,5,c0c17e43-3096-4e9f-b595-72358f8e7f32,354,1dc9e6ca-70d8-4c6e-8839-1fb73f6c49c2,181,33249064-8f4b-4948-b645-2dcc4b36b17e,2023-06-29,2023-06-29
355,19.41,5,b156d11b-7574-4ba3-a0cb-08786746cf62,355,dda20254-d838-4fd9-ad96-fba88e9392ed,181,73c757a8-3f2b-4fd7-9806-92cda7a0c0a0,2023-10-02,2023-10-02
356,12.71,4,faf2f011-47a6-4bab-aecc-8831ac9616b5,356,9a02309c-db0e-4dbd-b668-39f0231e0eb8,687,65bdf6b4-e7ee-4460-a4c3-12d32a6d6f91,2023-01-25,2023-01-25
357,26.68,8,de37b222-6528-42d7-8f74-3e245a0124f3,357,f35cd197-f0a7-44e9-b213-090e669d91ac,981,08cb303c-ab2f-47ab-951b-a2a9648d18ff,2023-12-04,2023-12-04
358,11.31,2,da09701b-b320-4628-a60d-b58df01c27a3,358,bb55dcd6-5318-4b16-876c-d19b88c6e12c,964,0c033d60-eff9-4d82-a4e0-c7316e5786cd,2023-03-16,2023-03-16
359,20.53,2,b9a9fbf9-7825-4766-9cc5-66a0a4f123c7,359,7b4998aa-13dc-4569-883b-8c140212175e,475,2c9c2b22-b0d2-470f-9d24-3077ce67e517,2023-02-12,2023-02-12
360,19.59,6,477cb7a7-2be2-47f4-92ce-36a587a78903,360,82c03c89-e1f2-452c-bccf-7b56b8cf7b88,575,2eb3e15a-cbda-4c2e-aa49-43fd72db3b55,2023-06-12,2023-06-12
361,16.06,8,91f721db-7f43-4a90-bde7-5d50b93ab13e,361,97b5c575-dfba-47d4-9de6-7d9e9b36e8a0,450,c475e8ca-ba68-49d8-849c-f21e15b96efb,2023-07-14,2023-07-14
362,14.53,7,5243c775-36c3-43a4-9424-17ac3d961f31,362,8911086c-8d29-4e59-b39c-79cdab4a0a14,89,7c25214f-df49-4d8d-ae9c-03ca85937a11,2023-08-25,2023-08-25
363,10.67,1,da804344-f573-40f5-9efa-1540f154cbb4,363,7eb1cbb8-d851-4576-b75f-ac7fae05c675,655,0c92c103-58cf-43ff-990d-8b2fd9f03f7a,2023-01-11,2023-01-11
364,12.27,10,a180c951-87d0-4eff-b499-12e83f10ec43,364,993b20e1-d1b2-46c0-b5c6-cea9654d75be,229,dba41da4-b2a1-44c7-af35-0b66371d6cb9,2023-08-19,2023-08-19
365,24.66,5,0fc3bcd4-b241-472b-8c9d-21a3c3e1d2ea,365,1e2ec859-b879-463a-9ce6-acfc34843235,980,311717dc-fa08-4b5a-bf72-0aece28fc11f,2023-12-10,2023-12-10
366,28.27,6,6c65aafc-3193-4ed6-89ec-1124dd316b9c,366,906bf7f0-2bf9-41d2-844e-108edd8c4dbf,275,10499fd2-603c-4e26-be68-4914f5b5c83c,2023-04-02,2023-04-02
367,10.78,3,73bf73ae-04f9-496f-8c58-602792c6dd91,367,1dd02d5d-0c24-45de-83c7-f709d34533a2,654,e74e9225-76c9-4e79-8610-e1371c913d9f,2023-11-04,2023-11-04
368,25.27,2,3b0d3669-e1be-49e3-b074-d8d60f918272,368,c9de10c6-fb63-4e14-b7b9-7fa23f898aa6,646,c56c392c-fa9e-40a5-b175-821e019ebc44,2023-06-23,2023-06-23
369,11.94,1,9286ee32-95f4-40f6-9ff0-f7d6aaf6bc7a,369,129d7501-ef06-40d3-9d64-e930ecc4a658,699,a210dd4d-bbb4-4ec9-8f93-e0d2ada444c1,2023-02-25,2023-02-25
370,20.53,3,8ba3f6ae-ce68-4b54-a109-63e98d7bd8ef,370,235f5d42-5b25-4076-8e3c-0a58f738b938,339,8db45a1a-6cf7-48c6-bff9-35f55d953bed,2023-11-29,2023-11-29
371,20.09,9,d7132f99-0f0d-4935-90dd-91617a3712aa,371,b5db6f34-3a98-4219-b6d9-53f0eac8be71,800,5fe3bb30-2064-4f22-aed2-dc0033545451,2023-10-14,2023-10-14
372,28.85,8,06a82933-769b-4881-b8bf-579d56cf1786,372,eeef6656-c87f-410e-bbc0-4ebdf7b0ef66,706,d3f9dd51-5df3-4b7c-b360-f1f03940037b,2023-07-04,2023-07-04
373,28.4,6,282345f6-4bcc-47e8-b633-f60cb75fc795,373,ee159322-a412-4f06-8166-49afc401f50d,249,e9d21c3d-b3d5-4007-b0bf-3a8204b090b6,2023-11-21,2023-11-21
374,10.74,2,06c591ac-5eae-4c5d-a1b4-9e8f2f27e10c,374,46fdab65-bab9-4f01-bb37-5edff1c5fbf7,349,7a35b07d-1b0c-4ad6-8d93-c3fa1f0e998d,2023-07-24,2023-07-24
375,28.98,6,517bf5a0-027c-4cdd-bff9-3741b46a5b42,375,acb36d04-2fd4-4eb5-9550-54d20c7fc2e2,744,2034767f-4876-4f20-8041-a2be6fba2ce2,2023-05-17,2023-05-17
376,20.16,4,c46c6a6f-cd8f-4fc8-afd0-ee2b3b556ac0,376,93917a9d-a85d-4713-8807-dfbacc201b34,574,55ea2e3b-d987-427b-82f7-5b76567e0256,2023-09-07,2023-09-07
377,14.61,5,d4381bd0-9a70-455d-9d93-9fb4d46fb8cc,377,6472cc89-8d85-4d22-adf6-b06185b072fa,741,74e86729-6e4d-441a-a818-689b38a52d61,2023-07-03,2023-07-03
378,10.96,3,f0c16cfb-5aa6-4402-bc94-7a2d31a211ef,378,8ebf60a6-e225-4ef3-9622-9ba7e073b55d,585,11dc7853-4e8a-4911-b53a-e5fb9034a0c1,2023-09-07,2023-09-07
379,19.84,1,939afec1-43fb-466f-a523-e4e0bb7305ba,379,a0d790f8-4120-4e27-a576-3d1d1020d23b,629,e907a8aa-5a74-4554-9d22-7df6a2f2bc61,2023-02-08,2023-02-08
380,25.25,7,85a0e32c-c1e3-4645-9dea-1fa64fb28bf7,380,b2f73aaa-6e06-4845-9d2f-6ede917b3561,471,5ed7c639-5f86-4255-8a65-cb1fd85a55bc,2023-02-02,2023-02-02
381,21.68,9,db61b10c-25e9-4334-b501-eb39296f2e9f,381,58621578-4cdb-47bc-80a7-31fd2115903a,689,b6b990ce-5d85-465b-bc8b-e9c9ae9c3463,2023-08-07,2023-08-07
382,11.03,6,6f96d26f-b81e-443a-b490-325c9e165da5,382,f7cd7cee-f00c-41ef-8f97-f44dcf7a23ce,761,292c4d36-1ea4-450d-a82c-b8a3eda34cf9,2023-12-26,2023-12-26
383,20.1,8,448604c7-09a5-4a81-8c7c-50dc4eab8b0f,383,0c2eaf70-83e5-4458-af81-952a314fecac,598,aebafff2-8514-4b3a-82e6-a47aab12c99c,2023-12-19,2023-12-19
384,17.87,6,5b2ebab7-e8db-49c4-9be8-63701a0d4177,384,d9031b4f-e829-4efb-9cda-43fd6a96b77f,668,68427e72-0e55-4ddc-b30b-d0f4aab8ea9c,2023-01-30,2023-01-30
385,19.99,4,0fe80a2c-856b-488b-aa49-2af2129d4464,385,a584a19e-27d0-4eea-a835-ebaf41807d72,249,767ebfe3-3530-4b8f-8063-32e6534f8fae,2023-03-02,2023-03-02
386,10.97,5,ada65412-6493-4484-9b57-9fcd20a317dd,386,bf066866-9150-4a08-884b-6ca195f91962,610,7eb50552-5882-44d7-b8b8-0e4ebfa92b8a,2023-05-16,2023-05-16
