id,amount,item_num,user_id,order_info_id,product_category_id,product_sku_id,shop_id,create_time,update_time
499,29.57,5,a539f667-013e-4de3-8cf8-bcf10eeb2cc3,499,8f9b5243-3ed5-47e4-8589-bbec127e910a,dde966b2-c1d2-4d82-8cc3-4de758d260e8,72c91c61-e3f9-476b-931c-a6314dd20611,2023-03-14,2023-03-14
500,21.38,4,7fa136fd-091c-4c01-bf6f-0cfa1295e242,500,c178ef10-18c0-4b65-913d-2357b1cb487a,980c9dcb-2cb1-4331-82b9-64a2d7273c9a,6f610282-cb94-44a2-8a9f-32a7211b788c,2023-05-30,2023-05-30
501,28.85,2,fbb3e607-497d-41cf-bde6-603c04eabc30,501,a8dc895d-2738-4fa5-b177-650af30f41a3,6195ec57-5fd8-40a4-8fac-38b63eeaae1f,17029013-a5cc-42a5-a2b2-da0223a72972,2023-11-19,2023-11-19
502,10.8,10,bacffab1-803c-4f4c-8ec6-6ae1118ddbd4,502,212e4eac-ba68-418f-be9e-601daaa89072,ac562e56-8e5c-4218-b9c1-b4ac777916dd,c629f3b0-a1aa-4a7f-932a-2015db99a897,2023-06-10,2023-06-10
503,25.39,5,d3eed607-13ca-41e4-9146-c479cc697998,503,dd67d782-7795-4c0c-9742-5050160709c3,79d36f0a-29f4-40ac-910b-a93f6b95dee3,081b2f9f-b296-41f8-94f7-629ba823946c,2023-10-31,2023-10-31
504,11.69,9,5c5ff4d6-4121-4861-ac09-4e09b40370a3,504,c368bf32-4176-45cc-a19d-92a6353981f5,d018cc42-cc34-4933-801e-f32ad12d3d95,9e3db84a-531a-491e-8e78-6f1fd00e5da0,2023-06-01,2023-06-01
505,28.38,9,cc94f8b3-054f-41d1-ba93-0100809197f6,505,a4927f43-8982-4dcc-8fa8-9fb45cf97f66,0c459b57-1c6f-4026-94d8-6b0cdb59a87b,0f19928a-3ad6-4500-a908-d966c63d1b86,2023-03-10,2023-03-10
506,18.39,4,5df313a6-6693-45b1-9a7c-a913a14b4d37,506,bab1c58b-264a-448f-8e56-07aab18ae52c,f3e8b577-dff8-4cbb-963f-59ae74c8594b,26e45f4b-6864-421c-b8d0-7339b51c56c1,2023-08-05,2023-08-05
507,14.54,4,0a96075d-dce6-46e6-bd0e-0979bdabb217,507,25c27c6e-e7e8-4b24-a920-00a2179ed2cd,f29bf71d-e466-4445-ba61-c31f2865fa3a,ebfe8b4a-d45d-4970-ad07-3a233c489478,2023-12-04,2023-12-04
508,21.61,2,cda09fe2-1208-4a4a-984e-21aaa539ae04,508,606cc5e5-19f6-4d59-a587-8e1dc4cb71bd,d8283a8e-8684-4548-a902-9955601e85b9,b954d4ed-10f9-4670-94aa-901101553128,2023-12-11,2023-12-11
509,10.62,7,39aa36cf-10ad-452b-8344-98fe2c307052,509,79db3e82-8937-48c7-bf28-7c7e4673567e,59585920-5fa7-448c-80ad-f25241873b3c,477edb82-38d1-46c7-8aff-6419fcfd4b80,2023-02-15,2023-02-15
510,25.2,6,c523990c-a3ad-452a-ac5e-adad204e6120,510,706e1cfb-ede8-47b1-8e95-0a5326156e20,5815b0d8-0afe-4f52-8ae1-fd88f1d783ee,bb92d6f8-6695-436c-9565-5d05b2877774,2023-07-20,2023-07-20
511,26.64,9,a9ce5e21-5f68-4ee4-be44-9c3b67a99e98,511,5f8bb47a-5520-4d73-87cd-972f748254e1,980de82f-74d2-494e-9ec4-b06484ff34d2,6480baa0-43c0-41bc-bf77-2f61d7912bb1,2023-01-12,2023-01-12
512,28.56,5,d7965232-6463-4871-b841-eedd8b6e89b4,512,62884cfe-a0ec-4f16-a9f8-aecf87f5bb49,053c1ac4-567f-4036-b8b5-54f9ea436204,01e8b1b6-7c47-4287-9e26-b970e5bf9cf3,2023-03-21,2023-03-21
513,14.72,8,3f7175c3-7d9b-405e-baa5-7afd595de2fd,513,bfbd57da-8ae1-499b-b013-812b323283b8,7294b5a1-12f9-42b9-980a-cd760374ca20,e1efacbf-9487-45f1-aeb4-51e7a8eccb6c,2023-07-29,2023-07-29
514,27.16,7,ba91325f-6185-4af7-9e4d-930d78823b4d,514,86b7ca8a-24df-431b-abff-dac46227521d,01ea0616-55c4-4bbe-85f8-bdcf3e87d9a7,852443e1-7970-4c3e-b190-a5ea9b86fd55,2023-10-01,2023-10-01
515,10.72,4,49fb4d75-05c6-4df2-8246-511fdc1934f9,515,5ec75aa0-f568-4d2b-8536-b181927a5fb7,ed53cc7f-6c63-416b-8d22-b9a0cf12c5b3,da0892d7-0b43-4c68-87b2-569351087063,2023-11-20,2023-11-20
516,26.99,3,6b242e39-2b41-4306-9729-9b21d4d398dc,516,3c0114ea-c83d-4ec9-b08a-7c3b8aa0a3fb,393cf6f5-651d-4cf1-a180-bcafb7d15df0,e8b70691-c7b9-4ff6-8c4c-2a62338dbc80,2023-08-10,2023-08-10
517,22.1,2,805a1880-61c0-49b5-9339-f193f64a2092,517,454e2bfd-cf46-4795-8f28-4e6e5856ecb8,c29f4317-bd6f-46d6-92f0-4388a83df907,ce5ce4a4-13fd-4d97-af54-b1146f5f7853,2023-02-03,2023-02-03
518,13.66,4,bec24f3b-5cd6-4cba-9faf-dc8a010d1ec1,518,b16c72a7-4b09-4e50-94ef-ec3c5b8dd2a9,7513c4da-54da-4429-b354-fdad50bc1890,512b4304-b80c-45b7-a880-0989d29fef65,2023-09-02,2023-09-02
519,23.33,2,6c916eed-aaae-4e5c-987c-6654004e7c33,519,8eba5a80-5a21-4d9e-b854-b3839b672c10,fe20aeda-f988-45db-a0a0-008366b4dd09,f749dfc5-549d-4597-89a8-2064e68d40c5,2023-04-08,2023-04-08
520,20.62,6,a44e31a3-1251-495b-9386-3b452bfc7e73,520,2c569498-6769-420d-9c11-40d58fad87b6,63737dac-c7db-4209-a52e-57f6c9a8ef04,620ec3f9-722c-404f-b11b-3e09a3be5fcb,2023-04-04,2023-04-04
521,14.02,8,6d0e3b8c-dafa-44c5-9fba-476b9525b285,521,8e6055e4-ce7e-4ce8-9946-24fb07f6b834,a5462f65-91ec-4e2d-95c4-04a9892e9bbd,c04f022f-3d48-492f-9ce1-dd4da677136d,2023-08-11,2023-08-11
522,22.45,2,1c757a4d-f7fe-4803-8203-8c57ba81c660,522,eba0d381-3a2f-4f90-8819-3d87a3cd1af7,5b0943bf-5d65-4298-8fc0-3b9aca618b6d,6f55c9ea-0f9e-4e8d-a776-31aa6e32a283,2023-11-30,2023-11-30
523,18.28,5,ff3b77a3-89c0-4ea3-9a83-aee642de89ef,523,028acfce-6e2f-4269-8652-ae5ed1645853,30aa2d62-20f2-4315-825e-c3342eacc2b5,06f768eb-b6a1-432e-a49b-09a081809f80,2023-05-20,2023-05-20
524,28.14,4,f16bb827-d975-4d3d-8098-2ef6bd4128a1,524,174cfbcc-078d-4310-9ba3-c5cf4b28e127,55c81676-c488-4e9e-976a-69eac824c78d,d5f74285-174f-4879-bd2c-6eac2122d1d6,2023-03-09,2023-03-09
525,13.0,8,9aa4d4d7-87c0-473e-b232-0b8ebf06844b,525,547a327f-e3fd-4f12-a681-ac46a2b90817,7b9b18cd-b820-47fa-bb67-136b2198f044,864799c8-818d-4441-88f1-1bdf52147eaf,2023-04-16,2023-04-16
526,11.07,10,23598a6e-08b2-4654-8cf2-d739a193ebf2,526,463afe68-4af7-4906-a53d-4d67656dc0a8,925c781a-0a65-4a91-aee1-867dc181f877,850b100c-396b-4f41-955b-3e90706ee55a,2023-01-16,2023-01-16
527,15.26,1,0d1462ed-91ab-4c4e-bf2c-151fb32e192b,527,034ab113-1337-4ec2-b75f-30d3a31cdab8,8b83f435-c1ae-4860-a4bd-e46494af4ee2,1cd6dd88-b5f8-4b79-8794-1823cb084030,2023-10-11,2023-10-11
528,12.43,5,e6184ac3-4041-44dc-ba74-e67ef7ca3112,528,0675340b-6f41-4287-837a-248adde71c43,e5e73915-e41b-4ed5-8d1f-360527aeca38,da88387c-8acd-46ac-ba0d-0475fe8da1f1,2023-04-21,2023-04-21
529,27.0,9,f0880456-178a-475e-a823-5318fb4cbca4,529,d07c97fa-17d2-463d-99a1-3d8f2082657e,8cf1a155-d2b4-4a5b-bf6f-2ac81c14bc41,2f01397c-01d4-4eb9-8c2a-2be28a32076d,2023-12-25,2023-12-25
530,25.85,8,77b08182-6e39-4d80-8ece-3ad8782ad4ac,530,d4220dcf-3b20-4768-8c32-834c0476eb7d,626e45ec-e436-4de2-870f-e30dec1d2f7f,6db5e958-b19d-4476-9aa0-0f50d6d22642,2023-03-11,2023-03-11
531,14.13,10,7e12e1d3-e3f3-4a70-b57e-496bc355a0f2,531,f8dfe639-2017-44c0-89a7-78bd156c66ad,c3b81db4-bc61-476a-b9aa-94a63619f64c,8932b9d5-837e-42b6-8fe2-901ca59b6c9b,2023-08-07,2023-08-07
532,21.25,6,7f0c8e87-3548-405c-929f-58814eb2b367,532,2750bbcf-852f-431a-b9e5-e509795ddc1d,c17a3226-f605-4802-9ac0-8e9db066bce3,4968492c-b8ac-49bc-90f4-2e6ef36643dc,2023-01-02,2023-01-02
533,24.01,8,fc9d49e3-ee79-4633-927d-8d6f808e3bda,533,35a7a899-9855-4012-968a-6154ce4ac04e,f8d4bcb4-e2a1-4a5d-a25e-b5208e532bfc,d52534a8-c175-4632-bcde-e285d7bd2354,2023-09-14,2023-09-14
534,24.44,2,398e9451-d047-4cc0-8776-2b93953bba9b,534,40b54f69-794d-4cf2-8691-c9af6106ccb4,c9812b65-abb7-43d5-9f16-68d9b8b00524,84513926-24a6-45e3-924b-41dac88c46ae,2023-09-29,2023-09-29
535,29.18,8,c2e0dad0-4f32-4eb8-8c6a-cc6e4d326aae,535,6bd0e2e1-cbff-4c53-995d-6466092a384d,13253384-59f2-4d78-be9a-8d8a62b54dff,ade3b0b5-f1ec-4418-ab04-86b51797eebd,2023-02-27,2023-02-27
536,23.23,2,e4272be4-395b-403e-9f73-f452ffc22abd,536,beaafc48-7547-4eb7-a9ed-5220486a7fee,ac99a639-73b9-4a84-9565-46e0a3041c3c,4d6af4b6-79f5-4f31-8e3d-811a36668220,2023-08-21,2023-08-21
537,10.43,4,d9cb14e8-bfd0-4c85-9bc6-ad80e59aba94,537,0f06a1eb-abd1-492b-bf16-7f8a75508c41,6d44fd76-b675-485a-abfd-35000e53cbeb,aa3e4678-5674-4799-b1ef-34344c612caf,2023-12-22,2023-12-22
538,10.07,5,8e5afcc6-160c-4fe3-a7ef-2d7f7c1be769,538,d76acb04-b1df-4427-b451-d665e080a79d,b5e7a12a-e98b-45b0-838a-1e1005ba76e0,0f643cde-2075-4cf8-ae11-ba6174bc97d1,2023-05-04,2023-05-04
539,21.1,10,d0d50036-fd29-4856-9d33-0404452bbe77,539,c6ecf38b-ee1a-4913-be61-3156dd1f4bf7,c08910b5-6631-44cf-84aa-8d3eb1190d77,4290078d-34d5-4323-a771-432e5723d545,2023-05-03,2023-05-03
540,29.14,8,9bb16451-df47-4d59-899a-94804dcae2d7,540,b9b7ff43-16ef-4383-9f9d-8db1a156cacc,70e74f51-866f-49bd-ad0b-16f106b3bb2e,f10a7c5f-c6d9-4cbc-9f48-810c2c705856,2023-05-31,2023-05-31
541,26.14,10,bfb58ed8-0374-471f-a83d-909d25d1cc45,541,73592a2e-1587-4f62-bd45-06de9c1a334e,8a5a3964-eef7-481f-aedb-3dc900df430e,872feac9-7c14-4cc8-9382-ad290183d09a,2023-10-04,2023-10-04
542,24.4,8,cbbff144-9299-4fa8-ab5d-894839eb3a80,542,94369e07-56b3-445b-a372-332e64e9a7a0,b430427b-fbb8-4435-85e9-0e32023fb937,537d9f3d-3baf-41eb-84c5-0aea6ff9b98d,2023-01-12,2023-01-12
543,13.14,8,69eef936-0e12-492e-9459-268d31e664e4,543,ae191d4e-7cb4-419d-8501-5600a438d3ba,3de56abd-f35d-4832-af8f-d58cf69ff5b6,c7f5da66-0ec7-4650-8431-cd6d9aca8b34,2023-10-06,2023-10-06
544,26.16,5,72880ca8-1960-4e23-aa52-b9ba45a7bdf0,544,682c7568-804c-4e7f-92c4-6812a563f237,a3da620b-5f0d-4e85-aa05-bdf465061980,e27fc4bf-45bf-435f-982a-182ef27920d7,2023-12-09,2023-12-09
545,25.36,9,e0ddfaec-0bcc-4abd-bc34-1b4657f058b5,545,2bc4640c-0d24-4c6f-864c-338f0a5d0449,68db0103-bd70-4f4e-9cc5-63d50d231873,4c304720-420e-4182-99f4-b0f1c753df09,2023-09-20,2023-09-20
546,27.74,4,ec781851-96eb-423f-8ae3-b5c8050e055a,546,1edb1f28-f7a6-4ee3-8bcc-28e7a559b985,84c4f619-0cae-4933-a9e2-ad0b59fb6edc,0769268c-bf98-4929-9c68-ce36ebf84a11,2023-12-05,2023-12-05
547,21.72,4,f812b463-2d10-4e3f-902e-79e461dcaeab,547,2a7b8405-75f1-4926-af1b-7be685cc0d14,ff23aa41-1360-4d32-bb3c-de731cc975af,ca79b9d8-9628-4cba-8f35-e1129274793e,2023-08-27,2023-08-27
548,10.11,10,c2309acc-f5dd-48ff-9f3c-3100b9f72fa3,548,7ca5399e-ac0f-47b9-953c-ae1de9a59831,8be7cbcb-2f1f-4ea4-b921-f8370105407b,3eaacaec-d0ef-4dba-8659-2fc5f8f014d4,2023-04-09,2023-04-09
549,25.36,5,625c2432-7e57-48a4-9b91-52d3bd440d15,549,b009b41b-3a38-4e13-8d50-0f7478c7d8e3,ab0f6748-99a3-4027-bb48-c21813cf11ae,d38bf196-0bfd-41e2-adcb-7be1ea0736e2,2023-02-18,2023-02-18
550,27.84,4,1d9ea1c7-53f8-4277-8807-bf97820bbb0c,550,b02e82dc-6223-425b-b06e-39df4e76e76f,2bbcd427-78a3-4950-aa25-5ee74625bb51,42e6fe95-7230-4d60-aa32-2f72d8e32c0f,2023-05-30,2023-05-30
551,23.49,8,0d2be234-d1dc-4244-8646-f1ce202fdda6,551,9cd8b8f2-6ec8-4418-b51d-88fb27817e6f,e759b0f6-193f-4849-a954-2ce1f99f4b9d,99898a3a-4c0d-4ab3-8369-636488569ea8,2023-01-20,2023-01-20
552,22.59,9,0806418e-56dc-456a-ba57-58e95f2fe81c,552,c0772a2d-a77e-4dc4-9f44-9f6d2e209f10,e60b8b47-a5c4-48ac-a30c-33c37890d730,3c600f3e-d3fe-4a7a-b1c2-733376950000,2023-06-30,2023-06-30
553,15.62,1,e6202a08-7cef-4f3b-acfd-d9f14bd3e827,553,dd31e431-d1be-4230-a20e-f11730f4d233,90129352-8c98-4c27-b9d6-ab30fd87db74,315835bd-4d41-4cca-8259-a06e41088139,2023-06-07,2023-06-07
554,17.27,6,7d08495c-7eb7-4a6a-8fa6-b0175bc2e4c0,554,01f93dbe-9aea-464e-925a-f7e0caf333c1,2f1c2bb4-c444-4502-beb0-36b6737a4622,43cdc4cf-0876-48b3-b1c4-1ca3fc8f2a4b,2023-06-30,2023-06-30
555,20.25,1,86dbb8aa-db8d-4741-ac94-805ca29c3a96,555,0ced42bb-da41-445a-83d8-787e96159092,434f454f-1d02-4d65-8740-b2867dffe930,6207dc58-0e16-4688-a505-5ff30d3b639d,2023-10-03,2023-10-03
556,26.34,4,74c1203d-f272-4d81-a857-b6920b64ffc8,556,4cef35a2-84fb-4c3c-b352-01b4cdac87e0,70a8fe32-a9fa-45ad-a604-68e412cc9125,7ed6335b-93c5-4c95-be70-31fb2489eaaa,2023-05-08,2023-05-08
557,16.35,7,fe033e78-c2de-4044-a1bf-260b8128c461,557,5f9bb14a-36d7-4a6c-8074-8c6a74e7d0a2,303304d6-e9d7-4bc9-82ff-9bb83818a219,f7c0a497-bb0e-4901-9755-57c19e7c635f,2023-05-12,2023-05-12
558,28.88,6,5e74d0b9-7a07-414b-b756-5730e733baf6,558,5d259d65-cd89-4858-a70a-deec3431bda2,21b73d9d-ecfb-4150-b963-2bd95156711a,8289dd1a-54e1-405c-9d9a-7402f95a1d15,2023-08-23,2023-08-23
559,21.14,10,148b3bee-ad3e-49a5-a408-44053c45ce39,559,3d8d9d5b-09cb-4bf6-97e3-7f98199446f5,eecf0bbd-df3c-4cb1-95d0-bbc782c67391,e975ccd4-9ae1-49b4-a131-2426d62bf6f1,2023-11-10,2023-11-10
560,13.68,5,59e426eb-de1a-405d-89ae-92d669577ae5,560,1e48e329-7fb7-4e2c-b9c9-0f42c086b67a,690f5ad6-f8df-4226-a03d-7c88dcb5e926,06e2cbe6-2e1f-4c25-adf4-5f74d0385c20,2023-07-10,2023-07-10
561,13.63,7,b93d2e83-24d1-491b-97c7-6ffdc007debb,561,50587026-3ab1-45cc-971e-6c7a6f9fabd6,526e10c9-71f4-4492-a5c7-288c0f47798a,aac08f77-7a21-476c-9c6a-f197af4eb6dd,2023-06-03,2023-06-03
562,25.9,5,2c247e6a-2d55-4909-9bf2-35bd0e9f4c6b,562,a877fe20-166a-4be8-a864-516b04a22406,fbc258b4-32e2-4158-922a-88d4bbbd37c7,bfd01e4c-3a47-4cc3-9e96-41cbe1920214,2023-04-20,2023-04-20
563,11.63,7,aab36871-b9ee-4ba7-b1ed-ef636afbfc66,563,7a62a5fc-5244-42a8-96d7-c6172fc1e91b,9a3abb8e-db22-4b9a-aff2-7827536abb8c,b093f634-c1ad-4321-8179-9938a247d875,2023-05-27,2023-05-27
564,25.26,3,2a89761e-4900-47cb-b040-314c3af4a704,564,8ba8042c-226e-45a6-96d9-9a8d48750374,522bb06b-53c5-413a-9536-b52cc187ef02,6384583b-4cd2-48a4-9143-dad6bcb42b40,2023-02-05,2023-02-05
565,16.19,8,af5cce55-bd90-445d-a381-580c86c1acf2,565,d5c06db2-e421-447c-a299-e261750e20c6,56b12c63-ab0b-417e-9ef4-c24868bde809,cee7b01c-bff3-4352-9dc0-8b0cf95da08b,2023-06-07,2023-06-07
566,12.87,7,88f9ed6b-2424-44d7-b5ee-01def58fa2d6,566,e5d49237-d69b-481e-a6d3-2eb7105095e0,37adbb34-13f5-4566-9fab-14071eff60b5,3bac474c-843c-45f9-b558-90a5a50cf355,2023-08-11,2023-08-11
567,10.71,5,c9a36dbc-39a0-4d01-babb-0d6bd49560c9,567,63b81360-b1d6-478d-83ff-70c23662c843,b0fa2845-cfb0-49e9-832a-b393897a74c4,ec416e6c-4753-4748-8bed-65d782b9b5f3,2023-03-28,2023-03-28
568,26.83,6,113546bc-4982-46ad-a991-565de498aa83,568,74a801c2-aa1e-44b9-95d8-65eebd550671,3d6e8718-6044-45b8-9dd9-4b5ac7cdf941,e9605ee9-f873-4d9b-8203-6ce13e0f1043,2023-01-14,2023-01-14
569,27.66,9,babc76f4-f5af-4336-b115-527a98ade038,569,9c8de904-8836-48b8-b749-8d377cc1dcf1,825ea05e-4943-4dba-80fb-6cbc1d92f811,210dc12b-7b77-48f5-bfd9-4e73bc75d8cb,2023-09-20,2023-09-20
570,23.91,7,85e17983-14b5-401c-904e-297ffeca71bd,570,33b8fc80-3bf8-4ab0-9d1d-2d1ce27d2fca,7412abdc-187f-457c-a5b9-f57ddbc39ec9,2321fa90-8fda-4aa6-bc12-ed03a371bd6a,2023-03-24,2023-03-24
571,18.92,6,2d7ce700-96ad-46ee-8790-a27ff17bd308,571,baf63ff4-facd-4770-abeb-239ccc1a1765,37627632-b3af-4569-a5ff-b440637697b5,a3546d93-9d1d-49a1-9b45-6cd57f88f6a1,2023-05-28,2023-05-28
572,27.8,4,48670328-6de8-42c8-93cd-f292c2fe68e8,572,43148e72-94fe-4769-9cc7-281c91ab240b,f6ed68cd-8ab4-4c32-9e99-7fc3270e2ee6,0b0d5424-8bc7-4bbe-8ec7-dd5b567841f9,2023-11-11,2023-11-11
573,17.94,4,05f62df3-69a5-4dfe-a3e0-4deb261d343b,573,47f69cf1-8c64-44f4-baab-970011162e23,815311e5-6bba-4861-8e76-d83d9b35524a,681a32ea-80e8-405e-9112-afa174af4890,2023-09-25,2023-09-25
574,22.83,8,6b68b69d-251f-44ce-8828-8b8ba7ee08de,574,1ac310a7-8047-47ac-b300-39ce788fe314,836c4e5d-d602-4db3-b6c7-c5820e70949a,a66dfddb-4b3d-4c81-a188-432c34cf1fcf,2023-08-14,2023-08-14
575,10.03,10,677c355f-1011-4d41-b731-07bd57878df4,575,96332d64-a551-45a9-b6fb-90b55955ce0f,5e6f78c6-34b8-4101-981d-cd26928a4b97,78c81283-5a95-490f-b1be-ce26a71c03d9,2023-07-15,2023-07-15
576,25.96,7,19672b8d-6955-49f9-8c7d-9ba79a9258ce,576,111055c0-5fe3-411d-9b3e-982fb7a329ae,540bbd41-604d-4645-8d56-39ca47ce0d56,300213fd-d9aa-4aa9-9107-ce8f4cf0ab49,2023-10-20,2023-10-20
577,27.26,9,818aed2d-218f-4bc0-98de-c9a8cbc51048,577,a645bde7-d7d5-4998-b651-190aea1d4d0f,25344a31-26a1-4ef5-ac99-f43bdd8874a3,c5ac8c01-4ccd-4fcc-ae38-e83a9050e58d,2023-03-30,2023-03-30
578,16.11,3,33aa0eec-fc41-48ac-81c0-0a37a316d03a,578,12bd6662-9a4f-4dce-bfe6-e643e7f8c339,712b2ebf-8848-4305-8888-e0c9ec0bdb86,ed8073e8-e9dd-492e-b377-150b6eb312b7,2023-01-07,2023-01-07
579,23.76,10,6419b976-003d-4aba-a6de-636c4a839a45,579,86f25b74-f16d-4b15-913c-18e97279988f,bf992b62-a547-415a-912e-9475c9b73246,18f9e6a5-ee93-4f5f-b930-599a6ce82a32,2023-09-08,2023-09-08
580,29.52,5,f9fb396c-cbc6-4fb0-92da-ef1d70f7e4df,580,088ded3d-6cc2-4698-b954-dfce801859b5,f97d119f-e70c-4107-a4ca-b84ecefa8fd8,f4d10cf4-f5f3-4926-9a9d-efccd16a2560,2023-02-14,2023-02-14
581,10.84,9,a29b73fd-fcc9-429d-9ec4-1e71d1ad49c1,581,c881ec40-2501-4f9e-af9d-5faa45135805,ea149107-f3d3-40fa-aeb2-d7efae28ed50,177dbc91-a133-4802-94d0-5f01f1eb59c4,2023-03-17,2023-03-17
582,13.56,1,d31c9bcf-1291-4069-a967-5ef961d2e77f,582,2fe77737-7419-4034-ae99-356da7c19fe1,a386e936-4a65-4b6f-9928-7817f6e42cec,3290b371-7abd-4a64-8a1a-2d85814a58b8,2023-12-17,2023-12-17
583,21.34,7,e2edc624-4207-46d5-b6c4-0fcc49ec0eee,583,3effa091-8817-4208-806b-4e419b01a19b,1dd9fd30-c53f-4987-81b9-b002cb16b786,adbea8b6-06b6-40ef-a044-838f90f64f5f,2023-06-30,2023-06-30
584,15.8,6,2ed05c0b-58fb-49dc-af91-cee9277d7623,584,27e9e00f-249c-4b38-9049-c1ac4717f23a,7b38150f-57f5-4506-bc26-38c56fc3c868,d82ef553-532d-4818-ae97-8beca56354c3,2023-06-08,2023-06-08
585,22.76,10,6809b6da-723b-41ca-944c-6a2fd871550e,585,5e6f2c89-c1ca-4dda-9c72-4e622af451bf,798cc8af-0b08-4ba5-b9d6-a72c9017a521,accf3f57-aa47-40b5-ac53-a3d6b2bbe05d,2023-08-03,2023-08-03
586,22.94,5,592430e0-5d9f-44ca-8f7d-43dc979d9715,586,80690a35-09b6-4504-92d6-4621fb3cc6c3,b4c7504d-87e0-4318-9cfb-4ed1c195fda0,93c6cb0a-d11e-4ef7-9715-06f42aabfa0a,2023-03-16,2023-03-16
587,14.1,8,4b3ae57b-c50b-414d-9470-99c8ee1c39fc,587,ff493c05-facf-4773-85a3-3dce125b1e59,c288a6e9-5eb6-4ecd-a1c5-e51e054583d2,917be3b9-bcd6-4f8f-a8e9-6c57d917e21d,2023-12-03,2023-12-03
588,20.3,2,154440fd-70d4-4954-b52d-740fe5543d90,588,b182cc8d-b849-48b5-baf3-473b8446fdb0,150412c9-fed2-4e6e-9a78-58865cff7bcb,cc21feba-f7ed-4e72-894c-46da7cc796bb,2023-06-25,2023-06-25
589,22.68,9,2cebd8ff-a9ac-4b15-8369-a82f1d942932,589,4faa73b2-0619-4af7-ba59-79e687e2fefa,50af5eaa-b0b2-4be5-985e-ab7c7559508a,94f712bb-8eea-4b68-b879-3f539f832555,2023-01-12,2023-01-12
590,14.69,2,cace61b1-657a-4d31-a142-21e03ef0fefa,590,d1b9a81d-7c32-4eed-bf19-208ecfdea7a4,0d7aeb55-e058-4e4d-85be-8f933cb63a4e,b43aea0c-2540-4e57-9bd0-5361a3ac6bea,2023-03-31,2023-03-31
591,23.95,4,040c65dc-7dff-4ee5-943e-5c90ea1f3957,591,7a88e365-de7f-435b-8c3b-cddb2cb7894a,70d58a9d-78ba-4912-8c9c-aaf2e4f6abb8,99d1c525-7947-4d78-913a-503a5877adfb,2023-10-12,2023-10-12
592,21.55,7,153cb154-38b9-472d-b428-0d8ea574328b,592,621a1bd5-9375-432a-9dd0-49ba645ec757,eeb89f79-05d1-43f3-a2d6-ce12b3093f01,f4bdcbb6-74ba-4649-8638-a13e18db8bbe,2023-06-23,2023-06-23
593,22.89,9,65b9bd44-2256-4ff1-a7de-529eaad18691,593,7609bed7-540c-4638-a123-638056e56967,dbf949a9-4b33-4702-863f-d93893a98d4b,0632b9ec-c665-4cae-84f5-e993c958963e,2023-10-15,2023-10-15
594,10.68,2,3803c94c-2c0e-4db4-b5b1-2fe133dc4dc9,594,7e1683f2-0cb6-4679-95f2-24d833747b3a,fe11fc44-41da-4010-be14-8e0a3d027254,54237d9d-0f66-42fe-8128-046e7a1ba330,2023-09-30,2023-09-30
595,12.81,6,acfd0d50-199d-4e5b-9a05-aaf4c8d6a58a,595,49fdfcda-5d82-49be-a760-9b42709a41e5,34d9c3c0-4b3a-4251-80be-9fd5927f85cd,c7b1319a-fc2f-4502-ab1b-6dc5c9c9f3be,2023-12-23,2023-12-23
596,27.09,3,cdecfe56-a0a6-438c-9924-a544d858f102,596,5b4206ee-d3aa-46a9-a9de-dfe0ac142a83,c9997dfc-37f1-4301-aadf-4962ec9d6ed7,2bc4812d-cad4-4055-99c3-3c75d92b4dff,2023-12-01,2023-12-01
597,23.08,9,32f9dfed-81b3-480a-a692-33d15dee4c2b,597,e81ae249-8b9c-4830-b8c8-2c5074de0c46,a8c143b0-b4ba-4869-b656-75a3cedbc06e,acaee5aa-9e3d-498c-8b38-04ddf7d74410,2023-05-05,2023-05-05
598,24.42,4,876d8cd4-9c0a-4bf6-b732-33afb6d15f61,598,e0f32f1c-2993-4156-b8d4-d32bde530c10,0a852f36-dae9-4d92-943e-c726eaa5a425,7be7fdbb-4e19-40dc-ae08-04846c221bdc,2023-03-04,2023-03-04
599,22.61,6,a3f3b906-8870-47a2-bdaf-5b6c7a525885,599,0d614ab6-1a25-4c52-bbba-9ffa1f1aa08e,3a3f15ff-16dc-4d56-a198-23960c006edc,b5f3f0ff-cd68-47f7-9762-b8b492b66654,2023-11-30,2023-11-30
600,22.54,2,b8ea6cc7-ab2f-46af-bc6c-ddf6b8bc82a1,600,0fe46c16-b0ef-4b5c-ac01-3980fb821d72,59110fb1-b410-490c-889f-126b0e20f79d,adb1db21-c4b0-42f0-9d76-0fa5d8151cc0,2023-10-13,2023-10-13
601,22.53,6,73d1f344-d993-45cf-9d40-622b123a34bd,601,967dd34b-f588-4615-b799-4c90de34fb1a,84209ef3-a2e5-4480-bb87-8afa9e9cc5b6,72e0d1e4-79b6-4795-a00f-b171afb4f0cb,2023-04-06,2023-04-06
602,27.57,7,677cac26-2f93-4b8a-9587-32621091c1b1,602,2eec8c90-9ea1-4c9f-9efa-e3598e1896b1,95460f35-c758-4763-947c-efe8e8ab1072,5f0b3345-d3af-46f0-b23a-9046c7c68c07,2023-01-02,2023-01-02
603,19.02,5,df78cd49-4645-47c6-a1a9-454a09ddadcb,603,1cd4ac51-053e-42ab-9d9a-fa49955d3ad4,a946f76d-ed8c-4897-8dfa-2e081d004a90,f957084e-7540-43c9-b1e5-d150209f61c3,2023-09-17,2023-09-17
